stasiun,pm10,pm25,so2,co,o3,no2,max,critical,categori
3,65.0,102.0,33.0,30.0,124.0,20.0,124.0,o3,tidak sehat
3,65.0,102.0,38.0,42.0,125.0,25.0,125.0,o3,tidak sehat
3,69.0,102.0,30.0,59.0,95.0,25.0,102.0,pm25,tidak sehat
3,77.0,102.0,28.0,45.0,120.0,20.0,120.0,o3,tidak sehat
3,72.0,102.0,35.0,34.0,130.0,22.0,130.0,o3,tidak sehat
4,64.0,91.0,29.0,44.0,97.0,25.0,97.0,o3,sedang
4,70.0,91.0,29.0,38.0,98.0,15.0,98.0,o3,sedang
1,66.0,94.0,25.0,30.0,123.0,21.0,123.0,o3,tidak sehat
1,79.0,94.0,23.0,31.0,118.0,18.0,118.0,o3,tidak sehat
3,80.0,102.0,30.0,41.0,159.0,19.0,159.0,o3,tidak sehat
3,85.0,102.0,34.0,39.0,152.0,28.0,152.0,o3,tidak sehat
3,80.0,102.0,50.0,35.0,132.0,25.0,132.0,o3,tidak sehat
3,73.0,102.0,55.0,53.0,101.0,19.0,102.0,pm25,tidak sehat
1,75.0,94.0,30.0,53.0,131.0,16.0,131.0,o3,tidak sehat
3,68.0,102.0,26.0,28.0,157.0,19.0,157.0,o3,tidak sehat
4,76.0,91.0,40.0,42.0,87.0,23.0,91.0,pm25,sedang
4,60.0,91.0,45.0,37.0,140.0,19.0,140.0,o3,tidak sehat
2,68.0,70.0,41.0,60.0,121.0,25.0,121.0,o3,tidak sehat
1,62.0,94.0,28.0,52.0,104.0,26.0,104.0,o3,tidak sehat
3,58.0,102.0,33.0,33.0,97.0,17.0,102.0,pm25,tidak sehat
3,49.0,102.0,24.0,32.0,111.0,13.0,111.0,o3,tidak sehat
3,48.0,102.0,23.0,29.0,82.0,17.0,102.0,pm25,tidak sehat
1,48.0,94.0,23.0,35.0,59.0,9.0,94.0,pm25,sedang
3,50.0,102.0,22.0,33.0,29.0,9.0,102.0,pm25,tidak sehat
1,57.0,94.0,22.0,28.0,58.0,16.0,94.0,pm25,sedang
1,64.0,94.0,30.0,26.0,128.0,21.0,128.0,o3,tidak sehat
3,67.0,102.0,45.0,27.0,85.0,18.0,102.0,pm25,tidak sehat
3,62.0,102.0,33.0,20.0,147.0,14.0,147.0,o3,tidak sehat
3,63.0,102.0,28.0,27.0,147.0,19.0,147.0,o3,tidak sehat
4,66.0,91.0,33.0,27.0,38.0,17.0,91.0,pm25,sedang
1,58.0,94.0,35.0,35.0,112.0,28.0,112.0,o3,tidak sehat
3,80.0,102.0,52.0,32.0,127.0,22.0,127.0,o3,tidak sehat
3,55.0,102.0,42.0,28.0,140.0,15.0,140.0,o3,tidak sehat
3,71.0,102.0,50.0,31.0,151.0,24.0,151.0,o3,tidak sehat
3,64.0,102.0,27.0,26.0,158.0,16.0,158.0,o3,tidak sehat
3,72.0,102.0,42.0,32.0,193.0,20.0,193.0,o3,tidak sehat
3,75.0,102.0,36.0,37.0,169.0,22.0,169.0,o3,tidak sehat
3,72.0,102.0,37.0,38.0,159.0,19.0,159.0,o3,tidak sehat
4,53.0,91.0,39.0,23.0,133.0,19.0,133.0,o3,tidak sehat
3,70.0,102.0,54.0,27.0,102.0,18.0,102.0,pm25,tidak sehat
3,57.0,102.0,30.0,27.0,100.0,17.0,102.0,pm25,tidak sehat
3,59.0,102.0,35.0,32.0,117.0,17.0,117.0,o3,tidak sehat
3,62.0,102.0,29.0,33.0,88.0,23.0,102.0,pm25,tidak sehat
4,56.0,91.0,30.0,42.0,142.0,17.0,142.0,o3,tidak sehat
3,64.0,102.0,50.0,37.0,96.0,18.0,102.0,pm25,tidak sehat
1,51.0,94.0,19.0,34.0,53.0,20.0,94.0,pm25,sedang
0,56.0,44.0,22.0,57.0,52.0,17.0,57.0,co,sedang
3,39.0,102.0,11.0,38.0,79.0,11.0,102.0,pm25,tidak sehat
3,64.0,102.0,25.0,66.0,101.0,16.0,102.0,pm25,tidak sehat
1,58.0,94.0,6.0,41.0,141.0,21.0,141.0,o3,tidak sehat
3,52.0,102.0,6.0,39.0,132.0,21.0,132.0,o3,tidak sehat
3,75.0,102.0,4.0,65.0,123.0,21.0,123.0,o3,tidak sehat
3,61.0,102.0,5.0,32.0,117.0,17.0,117.0,o3,tidak sehat
3,63.0,102.0,6.0,50.0,79.0,15.0,102.0,pm25,tidak sehat
0,41.0,44.0,6.0,50.0,34.0,9.0,50.0,co,baik
3,26.0,102.0,6.0,50.0,54.0,9.0,102.0,pm25,tidak sehat
3,31.0,102.0,7.0,50.0,53.0,12.0,102.0,pm25,tidak sehat
3,40.0,102.0,6.0,32.0,47.0,10.0,102.0,pm25,tidak sehat
0,57.0,44.0,9.0,32.0,63.0,12.0,63.0,o3,sedang
3,57.0,102.0,7.0,27.0,72.0,15.0,102.0,pm25,tidak sehat
3,72.0,102.0,10.0,61.0,71.0,17.0,102.0,pm25,tidak sehat
3,67.0,102.0,7.0,50.0,65.0,11.0,102.0,pm25,tidak sehat
3,53.0,102.0,8.0,21.0,63.0,12.0,102.0,pm25,tidak sehat
3,41.0,102.0,10.0,26.0,67.0,12.0,102.0,pm25,tidak sehat
3,28.0,102.0,6.0,26.0,69.0,13.0,102.0,pm25,tidak sehat
0,77.0,44.0,8.0,58.0,64.0,13.0,77.0,pm10,sedang
3,55.0,102.0,7.0,29.0,74.0,13.0,102.0,pm25,tidak sehat
3,62.0,102.0,9.0,49.0,97.0,16.0,102.0,pm25,tidak sehat
2,55.0,70.0,7.0,36.0,57.0,14.0,70.0,pm25,sedang
0,39.0,44.0,6.0,18.0,48.0,10.0,48.0,o3,baik
0,27.0,44.0,5.0,18.0,45.0,9.0,45.0,o3,baik
0,40.0,44.0,7.0,27.0,52.0,13.0,52.0,o3,sedang
3,51.0,102.0,6.0,31.0,65.0,14.0,102.0,pm25,tidak sehat
3,51.0,102.0,6.0,54.0,43.0,15.0,102.0,pm25,tidak sehat
1,39.0,94.0,7.0,24.0,95.0,15.0,95.0,o3,sedang
3,56.0,102.0,7.0,29.0,96.0,21.0,102.0,pm25,tidak sehat
0,44.0,44.0,5.0,29.0,71.0,15.0,71.0,o3,sedang
3,40.0,102.0,7.0,39.0,70.0,20.0,102.0,pm25,tidak sehat
3,54.0,102.0,9.0,36.0,72.0,16.0,102.0,pm25,tidak sehat
0,46.0,44.0,7.0,29.0,54.0,12.0,54.0,o3,sedang
0,50.0,44.0,6.0,41.0,49.0,19.0,50.0,pm10,baik
3,51.0,102.0,6.0,33.0,61.0,18.0,102.0,pm25,tidak sehat
0,39.0,44.0,6.0,25.0,55.0,15.0,55.0,o3,sedang
3,38.0,102.0,6.0,26.0,60.0,16.0,102.0,pm25,tidak sehat
0,54.0,44.0,6.0,27.0,53.0,13.0,54.0,pm10,sedang
3,44.0,102.0,6.0,28.0,54.0,15.0,102.0,pm25,tidak sehat
0,59.0,44.0,8.0,29.0,52.0,21.0,59.0,pm10,sedang
0,48.0,44.0,6.0,26.0,53.0,15.0,53.0,o3,sedang
0,59.0,44.0,6.0,41.0,50.0,17.0,59.0,pm10,sedang
3,53.0,102.0,6.0,23.0,56.0,15.0,102.0,pm25,tidak sehat
4,67.0,91.0,7.0,43.0,56.0,14.0,91.0,pm25,sedang
0,65.0,44.0,7.0,29.0,56.0,13.0,65.0,pm10,sedang
3,47.0,102.0,5.0,26.0,53.0,11.0,102.0,pm25,tidak sehat
3,33.0,102.0,6.0,27.0,51.0,12.0,102.0,pm25,tidak sehat
4,54.0,91.0,6.0,33.0,53.0,10.0,91.0,pm25,sedang
4,56.0,91.0,6.0,33.0,46.0,10.0,91.0,pm25,sedang
4,61.0,91.0,6.0,30.0,48.0,12.0,91.0,pm25,sedang
1,37.0,94.0,6.0,27.0,50.0,12.0,94.0,pm25,sedang
2,42.0,70.0,6.0,31.0,48.0,15.0,70.0,pm25,sedang
3,41.0,102.0,6.0,32.0,83.0,16.0,102.0,pm25,tidak sehat
3,71.0,102.0,7.0,62.0,85.0,19.0,102.0,pm25,tidak sehat
3,63.0,102.0,7.0,49.0,83.0,18.0,102.0,pm25,tidak sehat
3,56.0,102.0,6.0,37.0,66.0,16.0,102.0,pm25,tidak sehat
4,47.0,91.0,6.0,30.0,60.0,15.0,91.0,pm25,sedang
2,56.0,70.0,6.0,71.0,68.0,20.0,71.0,co,sedang
3,46.0,102.0,7.0,36.0,80.0,27.0,102.0,pm25,tidak sehat
3,58.0,102.0,7.0,32.0,75.0,25.0,102.0,pm25,tidak sehat
3,63.0,102.0,7.0,42.0,77.0,26.0,102.0,pm25,tidak sehat
2,70.0,70.0,8.0,40.0,79.0,15.0,79.0,o3,sedang
1,60.0,94.0,8.0,46.0,63.0,18.0,94.0,pm25,sedang
4,78.0,91.0,9.0,48.0,63.0,14.0,91.0,pm25,sedang
4,82.0,91.0,13.0,47.0,52.0,17.0,91.0,pm25,sedang
4,113.0,91.0,8.0,61.0,99.0,27.0,113.0,pm10,tidak sehat
4,76.0,91.0,7.0,38.0,62.0,25.0,91.0,pm25,sedang
0,75.0,44.0,9.0,38.0,65.0,16.0,75.0,pm10,sedang
4,91.0,91.0,12.0,38.0,90.0,34.0,91.0,pm10,sedang
4,52.0,91.0,9.0,29.0,73.0,13.0,91.0,pm25,sedang
3,50.0,102.0,8.0,32.0,52.0,13.0,102.0,pm25,tidak sehat
3,34.0,102.0,8.0,42.0,54.0,15.0,102.0,pm25,tidak sehat
3,51.0,102.0,8.0,38.0,47.0,21.0,102.0,pm25,tidak sehat
0,54.0,44.0,8.0,43.0,53.0,25.0,54.0,pm10,sedang
1,52.0,94.0,8.0,43.0,58.0,24.0,94.0,pm25,sedang
4,65.0,91.0,9.0,57.0,83.0,28.0,91.0,pm25,sedang
4,105.0,91.0,11.0,119.0,97.0,34.0,119.0,co,tidak sehat
2,74.0,70.0,10.0,36.0,91.0,17.0,91.0,o3,sedang
3,59.0,102.0,9.0,26.0,92.0,20.0,102.0,pm25,tidak sehat
2,65.0,70.0,14.0,33.0,144.0,21.0,144.0,o3,tidak sehat
2,62.0,70.0,18.0,30.0,156.0,17.0,156.0,o3,tidak sehat
3,65.0,102.0,10.0,31.0,98.0,21.0,102.0,pm25,tidak sehat
4,105.0,91.0,16.0,54.0,190.0,28.0,190.0,o3,tidak sehat
1,80.0,94.0,14.0,38.0,101.0,26.0,101.0,o3,tidak sehat
2,79.0,70.0,10.0,31.0,85.0,23.0,85.0,o3,sedang
4,89.0,91.0,7.0,63.0,70.0,17.0,91.0,pm25,sedang
4,82.0,91.0,8.0,40.0,76.0,23.0,91.0,pm25,sedang
3,95.0,102.0,8.0,56.0,62.0,21.0,102.0,pm25,tidak sehat
4,69.0,91.0,8.0,59.0,66.0,20.0,91.0,pm25,sedang
3,89.0,102.0,10.0,70.0,96.0,26.0,102.0,pm25,tidak sehat
2,75.0,70.0,9.0,36.0,99.0,22.0,99.0,o3,sedang
2,111.0,70.0,12.0,69.0,138.0,27.0,138.0,o3,tidak sehat
3,97.0,102.0,8.0,50.0,78.0,14.0,102.0,pm25,tidak sehat
3,87.0,102.0,10.0,45.0,146.0,26.0,146.0,o3,tidak sehat
3,77.0,102.0,10.0,52.0,126.0,27.0,126.0,o3,tidak sehat
4,86.0,91.0,10.0,36.0,98.0,25.0,98.0,o3,sedang
4,94.0,91.0,17.0,48.0,195.0,27.0,195.0,o3,tidak sehat
4,64.0,91.0,7.0,40.0,88.0,19.0,91.0,pm25,sedang
4,64.0,91.0,8.0,30.0,62.0,14.0,91.0,pm25,sedang
3,49.0,102.0,8.0,28.0,71.0,12.0,102.0,pm25,tidak sehat
4,83.0,91.0,10.0,50.0,75.0,19.0,91.0,pm25,sedang
4,62.0,91.0,11.0,25.0,63.0,13.0,91.0,pm25,sedang
4,55.0,91.0,9.0,33.0,83.0,19.0,91.0,pm25,sedang
2,107.0,70.0,11.0,85.0,114.0,34.0,114.0,o3,tidak sehat
1,68.0,94.0,9.0,35.0,163.0,23.0,163.0,o3,tidak sehat
4,67.0,91.0,11.0,30.0,118.0,20.0,118.0,o3,tidak sehat
4,66.0,91.0,12.0,25.0,91.0,18.0,91.0,pm25,sedang
4,71.0,91.0,24.0,37.0,89.0,9.0,91.0,pm25,sedang
4,81.0,91.0,9.0,37.0,111.0,15.0,111.0,o3,tidak sehat
4,74.0,91.0,9.0,33.0,109.0,17.0,109.0,o3,tidak sehat
4,69.0,91.0,13.0,40.0,133.0,20.0,133.0,o3,tidak sehat
4,90.0,91.0,8.0,37.0,146.0,20.0,146.0,o3,tidak sehat
4,83.0,91.0,25.0,72.0,162.0,21.0,162.0,o3,tidak sehat
4,53.0,91.0,13.0,20.0,94.0,13.0,94.0,o3,sedang
4,46.0,91.0,17.0,30.0,119.0,17.0,119.0,o3,tidak sehat
4,59.0,91.0,21.0,47.0,93.0,16.0,93.0,o3,sedang
4,43.0,91.0,11.0,21.0,78.0,9.0,91.0,pm25,sedang
4,51.0,91.0,14.0,25.0,57.0,12.0,91.0,pm25,sedang
4,63.0,91.0,17.0,33.0,78.0,16.0,91.0,pm25,sedang
4,70.0,91.0,22.0,62.0,94.0,21.0,94.0,o3,sedang
4,59.0,91.0,18.0,22.0,88.0,15.0,91.0,pm25,sedang
4,56.0,91.0,15.0,42.0,87.0,11.0,91.0,pm25,sedang
4,49.0,91.0,16.0,51.0,99.0,15.0,99.0,o3,sedang
4,52.0,91.0,17.0,36.0,98.0,20.0,98.0,o3,sedang
1,84.0,94.0,24.0,40.0,164.0,26.0,164.0,o3,tidak sehat
4,70.0,91.0,25.0,48.0,158.0,17.0,158.0,o3,tidak sehat
4,64.0,91.0,16.0,38.0,106.0,15.0,106.0,o3,tidak sehat
4,58.0,91.0,18.0,46.0,76.0,19.0,91.0,pm25,sedang
4,57.0,91.0,14.0,28.0,94.0,16.0,94.0,o3,sedang
3,42.0,102.0,11.0,20.0,78.0,18.0,102.0,pm25,tidak sehat
4,66.0,91.0,25.0,48.0,180.0,22.0,180.0,o3,tidak sehat
4,57.0,91.0,17.0,37.0,123.0,14.0,123.0,o3,tidak sehat
1,46.0,94.0,17.0,21.0,69.0,20.0,94.0,pm25,sedang
4,54.0,91.0,11.0,22.0,163.0,19.0,163.0,o3,tidak sehat
4,51.0,91.0,9.0,27.0,162.0,17.0,162.0,o3,tidak sehat
4,55.0,91.0,9.0,35.0,178.0,29.0,178.0,o3,tidak sehat
4,60.0,91.0,8.0,34.0,165.0,27.0,165.0,o3,tidak sehat
2,62.0,70.0,11.0,35.0,119.0,29.0,119.0,o3,tidak sehat
4,74.0,91.0,14.0,40.0,94.0,18.0,94.0,o3,sedang
4,88.0,91.0,16.0,56.0,131.0,28.0,131.0,o3,tidak sehat
4,85.0,91.0,11.0,97.0,144.0,39.0,144.0,o3,tidak sehat
4,65.0,91.0,12.0,32.0,137.0,12.0,137.0,o3,tidak sehat
4,66.0,91.0,10.0,39.0,94.0,14.0,94.0,o3,sedang
4,63.0,91.0,11.0,28.0,107.0,13.0,107.0,o3,tidak sehat
4,72.0,91.0,9.0,26.0,144.0,19.0,144.0,o3,tidak sehat
4,63.0,91.0,9.0,36.0,129.0,23.0,129.0,o3,tidak sehat
4,55.0,91.0,10.0,30.0,200.0,31.0,200.0,o3,tidak sehat
4,70.0,91.0,11.0,34.0,165.0,22.0,165.0,o3,tidak sehat
4,67.0,91.0,9.0,25.0,169.0,20.0,169.0,o3,tidak sehat
4,70.0,91.0,10.0,44.0,144.0,20.0,144.0,o3,tidak sehat
4,89.0,91.0,10.0,36.0,200.0,20.0,200.0,o3,tidak sehat
4,58.0,91.0,10.0,37.0,195.0,24.0,195.0,o3,tidak sehat
4,62.0,91.0,14.0,32.0,139.0,23.0,139.0,o3,tidak sehat
4,69.0,91.0,14.0,37.0,75.0,25.0,91.0,pm25,sedang
4,55.0,91.0,12.0,28.0,106.0,16.0,106.0,o3,tidak sehat
4,60.0,91.0,12.0,29.0,190.0,17.0,190.0,o3,tidak sehat
4,74.0,91.0,11.0,38.0,121.0,27.0,121.0,o3,tidak sehat
4,68.0,91.0,17.0,36.0,133.0,21.0,133.0,o3,tidak sehat
4,75.0,91.0,11.0,41.0,153.0,18.0,153.0,o3,tidak sehat
4,59.0,91.0,10.0,30.0,108.0,15.0,108.0,o3,tidak sehat
4,63.0,91.0,18.0,39.0,93.0,20.0,93.0,o3,sedang
4,84.0,91.0,20.0,49.0,104.0,20.0,104.0,o3,tidak sehat
4,78.0,91.0,10.0,41.0,109.0,12.0,109.0,o3,tidak sehat
4,60.0,91.0,11.0,26.0,114.0,14.0,114.0,o3,tidak sehat
4,81.0,91.0,20.0,53.0,211.0,20.0,211.0,o3,tidak sehat
4,59.0,91.0,17.0,37.0,161.0,26.0,161.0,o3,tidak sehat
4,60.0,91.0,12.0,35.0,126.0,14.0,126.0,o3,tidak sehat
4,77.0,91.0,22.0,31.0,99.0,19.0,99.0,o3,sedang
4,62.0,91.0,9.0,43.0,100.0,21.0,100.0,o3,sedang
4,80.0,91.0,14.0,55.0,136.0,21.0,136.0,o3,tidak sehat
3,76.0,102.0,15.0,26.0,65.0,16.0,102.0,pm25,tidak sehat
3,86.0,102.0,13.0,28.0,68.0,18.0,102.0,pm25,tidak sehat
3,89.0,102.0,15.0,32.0,87.0,19.0,102.0,pm25,tidak sehat
4,94.0,91.0,12.0,36.0,135.0,22.0,135.0,o3,tidak sehat
4,84.0,91.0,11.0,42.0,94.0,26.0,94.0,o3,sedang
3,111.0,102.0,15.0,48.0,81.0,17.0,111.0,pm10,tidak sehat
3,92.0,102.0,17.0,31.0,236.0,15.0,236.0,o3,tidak sehat
3,87.0,102.0,12.0,32.0,73.0,16.0,102.0,pm25,tidak sehat
4,83.0,91.0,10.0,40.0,97.0,18.0,97.0,o3,sedang
2,83.0,70.0,11.0,43.0,129.0,22.0,129.0,o3,tidak sehat
4,75.0,91.0,10.0,37.0,214.0,21.0,214.0,o3,tidak sehat
4,52.0,91.0,10.0,39.0,205.0,28.0,205.0,o3,tidak sehat
4,78.0,91.0,10.0,65.0,61.0,24.0,91.0,pm25,sedang
3,53.0,102.0,10.0,35.0,65.0,16.0,102.0,pm25,tidak sehat
2,60.0,70.0,12.0,43.0,86.0,21.0,86.0,o3,sedang
4,54.0,91.0,12.0,35.0,117.0,17.0,117.0,o3,tidak sehat
4,66.0,91.0,11.0,34.0,87.0,17.0,91.0,pm25,sedang
1,57.0,94.0,15.0,31.0,77.0,24.0,94.0,pm25,sedang
1,69.0,94.0,17.0,31.0,68.0,18.0,94.0,pm25,sedang
3,71.0,102.0,15.0,28.0,70.0,13.0,102.0,pm25,tidak sehat
1,84.0,94.0,16.0,80.0,112.0,26.0,112.0,o3,tidak sehat
1,79.0,94.0,12.0,34.0,92.0,17.0,94.0,pm25,sedang
1,68.0,94.0,13.0,40.0,70.0,13.0,94.0,pm25,sedang
3,79.0,102.0,15.0,32.0,66.0,14.0,102.0,pm25,tidak sehat
4,60.0,91.0,11.0,35.0,67.0,24.0,91.0,pm25,sedang
4,95.0,91.0,13.0,57.0,75.0,25.0,95.0,pm10,sedang
3,64.0,102.0,11.0,31.0,92.0,20.0,102.0,pm25,tidak sehat
3,90.0,102.0,15.0,26.0,88.0,19.0,102.0,pm25,tidak sehat
4,75.0,91.0,12.0,34.0,117.0,22.0,117.0,o3,tidak sehat
3,77.0,102.0,23.0,32.0,95.0,16.0,102.0,pm25,tidak sehat
3,75.0,102.0,19.0,28.0,67.0,23.0,102.0,pm25,tidak sehat
4,88.0,91.0,15.0,51.0,96.0,29.0,96.0,o3,sedang
4,90.0,91.0,22.0,47.0,80.0,18.0,91.0,pm25,sedang
2,70.0,70.0,15.0,27.0,70.0,22.0,70.0,pm10,sedang
4,56.0,91.0,11.0,21.0,61.0,14.0,91.0,pm25,sedang
4,51.0,91.0,16.0,43.0,80.0,24.0,91.0,pm25,sedang
4,57.0,91.0,15.0,38.0,72.0,25.0,91.0,pm25,sedang
4,106.0,91.0,14.0,83.0,62.0,29.0,106.0,pm10,tidak sehat
4,53.0,91.0,15.0,29.0,91.0,15.0,91.0,pm25,sedang
3,58.0,102.0,15.0,24.0,53.0,13.0,102.0,pm25,tidak sehat
4,83.0,91.0,17.0,41.0,60.0,20.0,91.0,pm25,sedang
4,70.0,91.0,11.0,52.0,41.0,26.0,91.0,pm25,sedang
1,55.0,94.0,12.0,33.0,140.0,20.0,140.0,o3,tidak sehat
1,70.0,94.0,23.0,30.0,84.0,19.0,94.0,pm25,sedang
2,56.0,70.0,12.0,45.0,94.0,23.0,94.0,o3,sedang
4,68.0,91.0,19.0,37.0,89.0,21.0,91.0,pm25,sedang
2,71.0,70.0,22.0,36.0,76.0,21.0,76.0,o3,sedang
4,68.0,91.0,13.0,30.0,86.0,24.0,91.0,pm25,sedang
2,65.0,70.0,13.0,39.0,65.0,14.0,70.0,pm25,sedang
2,67.0,70.0,14.0,38.0,87.0,21.0,87.0,o3,sedang
1,60.0,94.0,18.0,32.0,104.0,18.0,104.0,o3,tidak sehat
3,53.0,102.0,12.0,27.0,91.0,16.0,102.0,pm25,tidak sehat
1,60.0,94.0,16.0,29.0,70.0,19.0,94.0,pm25,sedang
1,68.0,94.0,13.0,46.0,68.0,16.0,94.0,pm25,sedang
1,53.0,94.0,12.0,27.0,63.0,14.0,94.0,pm25,sedang
0,41.0,44.0,12.0,26.0,60.0,11.0,60.0,o3,sedang
4,60.0,91.0,12.0,39.0,90.0,13.0,91.0,pm25,sedang
2,36.0,70.0,12.0,13.0,87.0,14.0,87.0,o3,sedang
2,52.0,70.0,23.0,19.0,54.0,11.0,70.0,pm25,sedang
1,51.0,94.0,16.0,13.0,84.0,9.0,94.0,pm25,sedang
1,56.0,94.0,13.0,14.0,80.0,10.0,94.0,pm25,sedang
2,63.0,70.0,13.0,13.0,74.0,12.0,74.0,o3,sedang
2,77.0,70.0,13.0,22.0,77.0,11.0,77.0,pm10,sedang
2,60.0,70.0,20.0,24.0,65.0,12.0,70.0,pm25,sedang
1,59.0,94.0,14.0,18.0,61.0,11.0,94.0,pm25,sedang
1,57.0,94.0,31.0,14.0,51.0,8.0,94.0,pm25,sedang
3,64.0,102.0,19.0,21.0,63.0,13.0,102.0,pm25,tidak sehat
2,70.0,70.0,21.0,27.0,74.0,14.0,74.0,o3,sedang
2,71.0,70.0,17.0,24.0,93.0,15.0,93.0,o3,sedang
2,70.0,70.0,19.0,17.0,88.0,18.0,88.0,o3,sedang
1,66.0,94.0,23.0,26.0,65.0,14.0,94.0,pm25,sedang
2,66.0,70.0,19.0,34.0,99.0,18.0,99.0,o3,sedang
2,65.0,70.0,15.0,32.0,98.0,17.0,98.0,o3,sedang
3,73.0,102.0,17.0,24.0,72.0,15.0,102.0,pm25,tidak sehat
2,70.0,70.0,17.0,30.0,82.0,19.0,82.0,o3,sedang
2,58.0,70.0,16.0,26.0,85.0,15.0,85.0,o3,sedang
2,66.0,70.0,19.0,24.0,86.0,16.0,86.0,o3,sedang
2,70.0,70.0,26.0,29.0,80.0,16.0,80.0,o3,sedang
2,82.0,70.0,20.0,25.0,98.0,21.0,98.0,o3,sedang
4,75.0,91.0,18.0,31.0,104.0,20.0,104.0,o3,tidak sehat
3,93.0,102.0,17.0,28.0,88.0,18.0,102.0,pm25,tidak sehat
3,108.0,102.0,14.0,25.0,63.0,20.0,108.0,pm10,tidak sehat
4,76.0,91.0,16.0,18.0,84.0,13.0,91.0,pm25,sedang
2,75.0,70.0,14.0,15.0,82.0,9.0,82.0,o3,sedang
4,72.0,91.0,15.0,30.0,90.0,25.0,91.0,pm25,sedang
4,72.0,91.0,19.0,31.0,97.0,20.0,97.0,o3,sedang
2,84.0,70.0,15.0,26.0,88.0,18.0,88.0,o3,sedang
2,76.0,70.0,15.0,24.0,78.0,14.0,78.0,o3,sedang
1,76.0,94.0,15.0,27.0,73.0,17.0,94.0,pm25,sedang
2,78.0,70.0,15.0,27.0,92.0,22.0,92.0,o3,sedang
2,80.0,70.0,14.0,17.0,83.0,14.0,83.0,o3,sedang
2,68.0,70.0,16.0,20.0,75.0,15.0,75.0,o3,sedang
2,73.0,70.0,16.0,27.0,93.0,17.0,93.0,o3,sedang
3,87.0,102.0,17.0,26.0,101.0,18.0,102.0,pm25,tidak sehat
2,85.0,70.0,15.0,29.0,115.0,18.0,115.0,o3,tidak sehat
3,76.0,102.0,16.0,32.0,88.0,25.0,102.0,pm25,tidak sehat
1,61.0,94.0,14.0,30.0,97.0,18.0,97.0,o3,sedang
2,68.0,70.0,15.0,27.0,89.0,18.0,89.0,o3,sedang
4,77.0,91.0,16.0,27.0,80.0,21.0,91.0,pm25,sedang
2,86.0,70.0,16.0,28.0,106.0,21.0,106.0,o3,tidak sehat
2,75.0,70.0,17.0,27.0,83.0,21.0,83.0,o3,sedang
2,81.0,70.0,19.0,25.0,89.0,17.0,89.0,o3,sedang
2,79.0,70.0,17.0,24.0,87.0,22.0,87.0,o3,sedang
2,79.0,70.0,17.0,22.0,91.0,20.0,91.0,o3,sedang
2,77.0,70.0,17.0,16.0,88.0,19.0,88.0,o3,sedang
2,72.0,70.0,18.0,27.0,102.0,22.0,102.0,o3,tidak sehat
2,83.0,70.0,17.0,27.0,112.0,24.0,112.0,o3,tidak sehat
3,82.0,102.0,18.0,21.0,75.0,18.0,102.0,pm25,tidak sehat
2,80.0,70.0,20.0,24.0,81.0,18.0,81.0,o3,sedang
3,77.0,102.0,16.0,21.0,69.0,14.0,102.0,pm25,tidak sehat
2,74.0,70.0,19.0,18.0,86.0,15.0,86.0,o3,sedang
2,77.0,70.0,15.0,38.0,90.0,21.0,90.0,o3,sedang
2,72.0,70.0,15.0,31.0,79.0,19.0,79.0,o3,sedang
2,69.0,70.0,16.0,26.0,76.0,16.0,76.0,o3,sedang
3,99.0,102.0,21.0,20.0,63.0,16.0,102.0,pm25,tidak sehat
1,78.0,94.0,19.0,28.0,124.0,24.0,124.0,o3,tidak sehat
2,93.0,70.0,18.0,28.0,107.0,22.0,107.0,o3,tidak sehat
3,85.0,102.0,21.0,27.0,78.0,21.0,102.0,pm25,tidak sehat
3,90.0,102.0,17.0,32.0,79.0,20.0,102.0,pm25,tidak sehat
3,78.0,102.0,15.0,28.0,93.0,17.0,102.0,pm25,tidak sehat
1,74.0,94.0,26.0,31.0,77.0,24.0,94.0,pm25,sedang
3,102.0,102.0,16.0,41.0,67.0,20.0,102.0,pm10,tidak sehat
3,74.0,102.0,16.0,30.0,74.0,18.0,102.0,pm25,tidak sehat
3,78.0,102.0,16.0,27.0,83.0,18.0,102.0,pm25,tidak sehat
3,74.0,102.0,16.0,18.0,62.0,15.0,102.0,pm25,tidak sehat
1,78.0,94.0,15.0,26.0,80.0,17.0,94.0,pm25,sedang
4,82.0,91.0,27.0,22.0,124.0,25.0,124.0,o3,tidak sehat
3,83.0,102.0,27.0,20.0,77.0,18.0,102.0,pm25,tidak sehat
1,72.0,94.0,17.0,17.0,89.0,17.0,94.0,pm25,sedang
3,66.0,102.0,20.0,14.0,78.0,18.0,102.0,pm25,tidak sehat
1,75.0,94.0,17.0,22.0,81.0,22.0,94.0,pm25,sedang
1,86.0,94.0,20.0,30.0,121.0,23.0,121.0,o3,tidak sehat
1,105.0,94.0,18.0,28.0,106.0,20.0,106.0,o3,tidak sehat
1,100.0,94.0,16.0,33.0,131.0,18.0,131.0,o3,tidak sehat
3,77.0,102.0,15.0,26.0,73.0,15.0,102.0,pm25,tidak sehat
3,81.0,102.0,15.0,22.0,89.0,17.0,102.0,pm25,tidak sehat
3,92.0,102.0,19.0,35.0,78.0,24.0,102.0,pm25,tidak sehat
3,93.0,102.0,17.0,28.0,71.0,16.0,102.0,pm25,tidak sehat
3,91.0,102.0,16.0,27.0,70.0,20.0,102.0,pm25,tidak sehat
